id,v_title,ply_lst_title,tags,categ_id,v_pub_dt,vws,lks,dslks,cmnts,duration,ply_id
_ETLaCump2U,وزير الاتصالات: معرض (كايرو أي سي تي 2019) فرصة لتلاقي الرؤى بين جميع المشاركين,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Hadeeth Elmasaa,yasmin ezz,Egypt,Art,Policy,Economie,news",24,2019-12-01T16:12:58.000Z,221,2,1,1,PT2M51S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
L_L4GUXgX_U,وزارة التربية والتعليم تعلن التعاقد مع المعلمين الجدد بعد تخطي الاختبار النفسي غداً,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Hadeeth Elmasaa,yasmin ezz,Egypt,Art,Policy,Economie,news",24,2019-12-01T15:56:13.000Z,913,22,2,1,PT58S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
vZme0GqeOAc,رئيس الأركان يتفقد مشروع مراكز القيادة (إعصار58) الذي يجريه أحد تشكيلات الجيش الثالث الميداني,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Hadeeth Elmasaa,yasmin ezz,Egypt,Art,Policy,Economie,news",24,2019-12-01T15:51:09.000Z,418,3,0,0,PT1M3S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
9Lbx5HuwmLw,الرئيس السيسي يفتتح مؤتمر القاهرة الدولي للاتصالات وتكنولوجيا المعلومات (كايرو أي سي تي 2019),MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Hadeeth Elmasaa,yasmin ezz,Egypt,Art,Policy,Economie,news",24,2019-12-01T15:49:19.000Z,325,10,2,0,PT4M6S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
UUgME2IScg0,تعليق عمرو أديب على تعاون إعمار مع الحكومة المصرية لإنشاء مشروعين باستثمارات تبلغ 50 مليار جنيهًا,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:44:35.000Z,1982,14,6,3,PT2M59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
RMUi2ESPC6s,عمرو أديب يتحدث عن أزمة شيرين: أمي كانت بتقولي الملافظ سعد,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:40:07.000Z,3539,32,19,35,PT4M32S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
XVvd6VaSVDs,(دمرتني).. انهيار الأيزيدية أشواق حجي أمام الداعشي مغتصبها قبل 5 سنوات,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:27:19.000Z,14147,56,12,7,PT5M5S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
yUBhth1ZVXI,محمد هنيدي يكشف تفاصيل أزمته الصحية الأخيرة,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:18:56.000Z,1700,22,3,7,PT2M20S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Wm6HgKPC8sI,المنتج جمال العدل يكشف الحالة الصحية للفنانة نيللي كريم بعد خضوعها لعملية جراحية في بوسطن,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:14:55.000Z,1821,18,2,4,PT3M36S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
RmS_WaxqjQI,(الحكاية من واحة سيوة).. أرض النخيل ومقصد سياحي وطبيعة خلابة ومزارات أثرية ومراكز للسياحة العلاجية,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:13:35.000Z,552,8,1,1,PT5M47S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Om7YdDrG26A,"تعليق عمرو أديب على النجاح الكبير لتطبيق ""تيك توك""",MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:09:37.000Z,1639,27,0,3,PT3M59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
NE9KoAQVKdI,رئيس جامعة القاهرة لعمرو أديب: اتحركت فورا بعد ما كلمتني ولفت نظرنا عشان نحل أزمة الطفل المعجزة,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T23:02:57.000Z,722,5,1,1,PT4M51S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
7W8vs0-wFlg,رئيس جامعة القاهرة يكشف تفاصيل فحص الطفل المعجزة للتأكد من قدراته,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:58:13.000Z,704,15,2,1,PT4M9S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
YJ0QptRUbiY,"ريما مكتبي تكشف لـ""الحكاية"" تفاصيل عملية الطعن التي نفذها داعشي في لندن",MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:53:29.000Z,967,10,3,1,PT9M27S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
XzT1_DxIYpw,الناقد الرياضي إيهاب الخطيب يكشف علاقة الزمالك بـ (كوبر) وموقف أسامة نبيه المفاجئ,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:45:29.000Z,3246,25,2,3,PT2M12S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
smUD1YC5S0o,الناقد الرياضي إيهاب الخطيب: هو طارق حامد مصاب ولا متمرد وعاوز مستحقاته؟,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:44:06.000Z,890,12,0,1,PT44S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
2XSMrEqgXMg,الناقد الرياضي إيهاب الخطيب يكشف هل هناك أزمة بين لاعبي الزمالك والمشرف على الكرة؟,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:42:05.000Z,1849,23,2,1,PT1M42S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
U7MwVNH7ffw,الناقد الرياضي إيهاب الخطيب: لاعبو الزمالك لم يتقاضوا مستحقاتهم منذ 4 أشهر,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:38:32.000Z,1112,16,0,3,PT1M14S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
1tc6Zq49Dqw,عمرو أديب بعد خسارة الزمالك: في فرق بتخسر لما يبقى عنده أوف داي لكن الزمالك أوف على طول,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:35:35.000Z,14109,87,13,9,PT2M45S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
6eHCeDJxO_8,الناقد الرياضي إيهاب الخطيب يكشف مصير ميتشو بعد الخسارة وموقف لاعبي الزمالك,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:35:11.000Z,3842,53,4,5,PT1M51S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
mcOTTTYJCFk,#الحكاية يرصد إقبال المواطنين وآرائهم في خصومات (بلاك فرايداي),MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:11:18.000Z,971,10,0,0,PT4M22S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
uEaVuRlKo5I,تعليق عمرو أديب على الإقبال الكثيف على خصومات (البلاك فرايداي),MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:11:16.000Z,697,5,2,3,PT4M17S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
PfhacxSUTME,وزيرة الصحة تكشف لـ #الحكاية آخر التطورات المتعلقة بنظام التكليف الجديد للأطباء,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T22:01:41.000Z,300,4,1,0,PT9M16S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
5E80Bc68HAI,وزيرة الصحة تكشف كيف تعمل منظومة التأمين الصحي ونسبة التحمل لكل مواطن,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T21:53:42.000Z,4090,92,12,8,PT15M47S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
VwOM3iZV8VA,اتهام حكومة السراج بالخيانة بسبب مذكرتي تفاهم تسمحان لتركيا باستخدام الأجواء الليبية دون إذن,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T21:38:35.000Z,2282,56,17,16,PT9M29S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
8MoKkyV255U,مصر وإثيوبيا والسودان يجتمعون في القاهرة الاثنين المقبل لبحث أزمة سد النهضة,MBCMASR,"MBCMASR,MBCMASR2,Shahid,MBC,MBC.Net,Elhekaya",24,2019-11-30T21:27:44.000Z,2222,52,7,9,PT8M26S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
pXS_V2HfeR0,التحدي يزداد قوة في العرض النهائي الثالث من The Voice الليلة 8:30 مساء على MBC Masr,MBCMASR,,24,2019-11-30T12:00:15.000Z,9427,104,18,5,PT41S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
BBQqyTGFYWg,إيهاب الخطيب: حزين من تصريحات بعض لاعبي المنتخب الأوليمبي ضد محمد صلاح,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:36:45.000Z,2000,17,7,4,PT2M52S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
9uzpNtZXwaI,إيهاب الخطيب: فرجاني ساسي تم عرضه على الأهلي ومجلس الإدارة أوقف الصفقة مؤقتًا,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:34:05.000Z,1450,13,3,5,PT1M28S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
uxzx0mFUl3g,إيهاب الخطيب: طارق حامد مصاب ماديًا وليس عضليًا,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:30:33.000Z,1188,18,1,1,PT1M54S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
tdkTMwgrBe8,إيهاب الخطيب: بغداد بونجاح ليس الأقرب لحسابات الأهلي,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:28:57.000Z,676,8,2,1,PT1M22S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
9GnQfgiojsk,إيهاب الخطيب: أسامة جلال في الأهلي بداية من الموسم المقبل,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:22:19.000Z,703,9,2,0,PT1M51S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
qNb3LqqqAgo,إيهاب الخطيب: وكيل فايلر حذره من التعاقد مع كهربا,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:22:09.000Z,1120,18,1,2,PT1M57S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
XV7mTR-Ej7s,المتحدث الرسمي لنادي النجم الساحلي: تكريم رمضان صبحي يجب أن يكون في إطار رسمي,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:14:39.000Z,381,2,0,0,PT2M13S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
hKOfJ9sFq18,قيس عاشور: ما حدث من مدرب النجم مما يطلق عليه لقطات استفزازية يحدث في أوروبا,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:09:48.000Z,550,3,5,0,PT1M20S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
GvHEPJIzIKg,المتحدث الرسمي لنادي النجم الساحلي: حجم مباراة الأهلي والنجم هو ما أعطى الانطباع بالأجواء المتوترة,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:07:07.000Z,272,3,2,0,PT1M45S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
ACvmM9VXz8g,إيهاب الخطيب: النادي الأهلي سينهي دور المجموعات متصدرًا لمجموعته,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T01:03:22.000Z,1534,18,5,2,PT6M3S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
GBp5G3_B9dM,إيهاب الخطيب: إصابة علي معلول بسبب عدم مشاركة رمضان صبحي في الجهة اليسرى,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:59:22.000Z,1340,11,0,0,PT1M13S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
xR8rVuftgPc,إيهاب الخطيب: الخطأ المكرر من فايلر إشراك أيمن أشرف في قلب الدفاع,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:57:29.000Z,430,8,0,1,PT1M53S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
nA8zBuBxUic,إيهاب الخطيب: التحكيم دائما يجامل الأندية التونسية على أرضها,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:54:33.000Z,469,9,2,1,PT1M45S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Z4m3xcr4tsY,#اللعيب | ترشح مين يكون مهاجم منتخب مصر؟,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:52:43.000Z,1193,4,0,1,PT2M14S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
QD8qjxPGPq8,خاص #اللعيب .. جلسة تحذير للاعبي الزمالك قبل مواجهة مازيمبي,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:52:42.000Z,265,0,0,0,PT58S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
HThY7HOQEKs,خاص #اللعيب .. كواليس تغيير حكم مباراة الزمالك ومازيمبي,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:48:29.000Z,352,4,0,0,PT42S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Z2g5LkiNqXE,#اللعيب يكشف.. موقف طارق حامد من المشاركة أمام مازيمبي,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:45:37.000Z,245,4,1,0,PT37S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
oxnJH6FenOs,مصطفى يونس: العصبية الشديدة أخرجت لاعبي الأهلي عن تركيزهم خلال مباراة النجم,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:44:04.000Z,426,3,2,3,PT3M32S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
ww_5VC13x2E,مصطفى يونس: فايلر أخطأ في اللعب بطريقة هجومية خارج ملعبه في مباريات إفريقيا,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:38:19.000Z,347,3,2,1,PT2M14S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
HUjIVFhyYtM,مصطفى يونس: حكم مباراة الأهلي والنجم كان ضعيفًا جدًا وأفسد المباراة,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:36:00.000Z,229,4,0,1,PT1M1S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
W1wICjHrPCU,ناصر عباس –الحكم الدولي السابق-: أيمن أشرف لا يستحق الطرد خلال مباراة الأهلي والنجم الساحلي,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:32:51.000Z,491,6,0,0,PT8M10S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
xHED42ygwcU,مراسلة #اللعيب من تونس: جاريدو تعمد استفزاز دكة بدلاء الأهلي خلال المباراة,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:23:14.000Z,619,9,4,4,PT5M1S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
k8R0wW6-Itw,#اللعيب | مهيب: فايلر رمى كل أوراقه أمام النجم الساحلي.. ورمضان صبحي كان بعيدًا عن مستواه,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:15:02.000Z,444,10,3,3,PT50S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
rBBbnie9c4Y,#اللعيب | مهيب عبد الهادي تعليقًا على هزيمة الأهلي أمام النجم الساحلي: أداء مخيب للآمال,MBCMASR,"MBCMASR,MBCMASR2,MBC,SHAHID,SHAHID.net,MBC.net,MBC Group,Abdel Fattah el-Sisi,el Sisi,President,Egypt,Art,Policy,Economie,news,Algomaa Fe Masr,yasmine said,dr.yasminesaid",24,2019-11-30T00:14:15.000Z,789,19,10,12,PT5M33S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
q8mqDx33Bd0,"شيرين تغني ""مشربتش من نيلها"" في حفلها بـ #موسم_الرياض",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T23:06:48.000Z,2639,56,0,8,PT3M42S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
0MW1MMNIZeA,"شيرين تغني ""آمنتك عليا"" في حفلها بـ #موسم_الرياض",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T23:02:02.000Z,4799,86,1,5,PT4M54S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
hSoIxzVF_WQ,"شيرين تبدع في أغنية ""متاخدة من الأيام"" في حفلها بـ #موسم_الرياض",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T22:50:27.000Z,1655,41,3,14,PT3M59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
pctwufI6nRw,"الجمهور يتفاعل مع أغنية شيرين ""سيبني"" في حفلها بـ #موسم_الرياض",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T22:49:01.000Z,6366,104,3,6,PT4M44S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
w-uKWPLmmLY,"شيرين تبدأ حفلها بـ #موسم_الرياض بأغنية ""مش عايزة غيرك انت""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T22:48:29.000Z,2532,34,2,4,PT3M29S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
W4NBwaTByBY,"أصالة تختتم حفلها بموسم الرياض بأغنية ""ذاك الغبي""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T22:07:31.000Z,299615,3120,154,630,PT3M37S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
RCJojnAXSbo,"بعد سنوات.. من قلب الرياض أصالة وصابر الرباعي يغنيان ""ع اللى جرى""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T21:56:56.000Z,160392,2417,93,454,PT9M28S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
WWu8nu_vW5g,"أصالة من قلب الرياض تبدع وتغني ""بنت أكابر""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T21:37:32.000Z,35793,395,18,50,PT4M49S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
YxoiFKn9ZEI,"أصالة تبدع وتغني على مسرح أبو بكر سالم ""كبير الشوق""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T21:11:44.000Z,3170,66,1,10,PT6M42S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
IJv9xDcMy1w,"أصالة تفتتح حفلها بـ #موسم_الرياض على مسرح أبو بكر سالم بأغنية ""كان يهمني""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T21:01:47.000Z,1724,37,3,3,PT4M21S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
SKcExKhmyQY,"صابر الرباعي يغني "" اتحدى العالم"" على مسرح أبو بكر سالم",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T20:30:26.000Z,2729,85,3,6,PT5M9S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
LGUvl1lBUTs,"#موسم_الرياض | صابر الرباعي يبدع ويغني لجمهوره ""عز الحبايب""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T20:23:06.000Z,4952,112,0,13,PT5M53S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
NQjRM1A4fL4,"وسط حضور ضخم ضمن فعاليات #موسم_الرياض  .. صابر الرباعي يغنى لجمهوره ""يا عسل"" على مسرح أبوبكر سالم",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T19:44:53.000Z,1038,17,2,5,PT4M27S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
GdZLHswQFN0,"وسط حضور ضخم.. صابر الرباعي يغنى لجمهوره ""ببساطة""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-29T19:28:23.000Z,1315,34,2,5,PT5M45S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
